"","X","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"15997",15997,360810339002001,12.2109375,1,8,4,1,5,7,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,4,0,0,0,0,13,0,0,0,0,0,6,7,2,4,4,2,11,2
"15998",15998,360810339003000,11.29296875,1,8,2,2,5,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,8,0,0,3,0,0,9,2,1,3,2,4,4,7
"15999",15999,360810339003001,149.8046875,28,102,20,34,66,50,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,142,0,0,3,0,124,12,1,10,0,3,67,83,21,32,36,33,27,123
"16000",16000,360810339003002,46.77734375,13,31,3,31,13,3,0,0,0,0,0,4,7,0,3,0,0,0,0,1,0,0,0,32,0,0,24,12,0,10,0,1,30,17,4,10,16,4,25,22
"16001",16001,360810347001004,13.875,0,4,3,1,5,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,7,0,2,2,2,1,5,2
"16002",16002,360810347001006,5.921875,0,6,0,3,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,2,4,2,2,1,1,5,1
"16003",16003,360810347001007,22.82421875,11,10,0,3,8,10,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,7,0,1,16,5,1,4,3,2,8,13
"16004",16004,360810347001008,43.85546875,11,22,5,6,14,18,0,0,0,32,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,3,0,0,27,11,2,8,11,6,29,9
"16005",16005,360810347001009,23.76171875,13,7,5,17,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,10,11,0,3,0,1,21,4,1,4,3,4,9,16
"16006",16006,360810347002004,274.359375,28,144,102,14,58,202,0,0,0,0,0,0,0,0,1,1,61,0,52,1,0,0,0,158,0,0,184,63,4,20,0,3,153,121,49,65,76,56,159,115
"16007",16007,360810347002007,2.671875,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,2
"16008",16008,360810347002008,11.22265625,4,6,1,4,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,8,3,2,2,0,4,7
"16009",16009,360810347002009,9.38671875,0,5,5,1,8,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,4,0,6,4,0,0,0,0,2,8,1,4,5,0,9,1
"16010",16010,360810351001000,12.24609375,1,4,1,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,1,0,0,1,5,3,0,2,0,4,2
"16011",16011,360810351001001,19.38671875,3,15,4,0,5,17,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,10,0,1,10,0,1,20,2,3,3,2,11,14,8
"16012",16012,360810351001002,3.21484375,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,1,1
"16013",16013,360810351002000,9.453125,0,8,2,1,6,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,2,0,0,6,4,1,3,3,3,7,3
"16014",16014,360810351002001,3,0,5,2,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,7,1,2,3,1,6,1
"16015",16015,360810351002002,29.4453125,8,17,4,7,14,8,0,0,0,0,0,3,0,10,0,0,7,0,0,4,0,4,0,0,1,0,22,4,0,3,0,0,13,16,2,6,7,6,19,10
"16016",16016,360810351003000,28.56640625,5,18,7,17,11,2,0,0,0,0,8,1,11,0,0,0,0,0,0,2,1,0,0,6,1,0,19,8,1,1,0,1,8,22,11,3,5,6,15,15
"16017",16017,360810351003001,14.4453125,1,9,2,5,6,1,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,1,0,0,4,0,6,1,0,5,0,0,7,5,3,3,2,3,7,5
"16018",16018,360810351003002,4.73046875,1,2,2,0,4,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,1,1,0,1,2,4,1
"16019",16019,360810352001000,47.2421875,11,27,10,9,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,0,0,0,2,12,33,1,1,0,1,42,6,9,9,14,5,14,34
"16020",16020,360810352001003,6.890625,1,2,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,5,0,0,0,1,6,1,1,3,1,1,5,2
"16021",16021,360810352001004,13.43359375,6,7,2,1,10,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,1,0,1,10,5,2,5,1,1,11,4
"16022",16022,360810352001009,15.234375,3,10,2,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,10,0,0,0,1,15,0,1,5,3,3,8,7
"16023",16023,360810352001010,43.71484375,7,25,12,7,26,11,0,0,0,19,19,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,19,20,0,4,1,0,34,10,10,11,10,6,36,8
"16024",16024,360810352001013,58.06640625,22,29,8,32,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,50,0,1,23,18,0,17,1,0,56,3,8,9,9,11,31,28
"16025",16025,360810352001014,293.1640625,101,132,56,175,47,67,0,0,0,0,0,4,262,0,0,20,0,0,0,1,0,0,0,2,0,0,173,101,0,14,0,1,235,54,40,57,54,37,162,127
"16026",16026,360810352001015,8.8984375,0,7,2,0,7,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,7,2,2,2,2,3,7,2
"16027",16027,360810352002000,208.2109375,50,111,46,31,80,96,0,0,29,12,63,28,20,0,0,1,0,0,1,0,0,17,0,36,0,0,122,59,0,21,1,4,155,52,27,37,51,42,152,55
"16028",16028,360810352002001,30.91015625,4,14,7,14,6,5,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,17,3,0,14,7,0,4,0,0,23,2,6,3,3,9,16,9
"16029",16029,360810352002002,184.17578125,63,81,38,66,91,25,0,0,0,0,0,3,179,0,0,0,0,0,0,0,0,0,0,0,0,0,98,69,0,11,2,2,147,35,23,39,35,22,114,68
"16030",16030,360810352002005,45.05078125,7,23,16,30,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,11,31,0,1,0,3,35,11,7,11,15,6,22,24
"16031",16031,360810353001000,13.95703125,4,8,4,10,2,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,10,3,0,3,0,0,12,4,1,4,2,5,5,11
"16032",16032,360810353001001,24.5390625,8,15,1,12,10,2,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,2,0,2,22,2,0,9,4,3,18,6
"16033",16033,360810353001003,0.45703125,0,2,2,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,1,1,0,2,1,3
"16034",16034,360810353001006,18.3828125,4,11,3,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,6,0,4,0,0,10,8,7,3,2,2,8,10
"16035",16035,360810353001008,1.4375,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,1,1,1,1
"16036",16036,360810353002003,77.22265625,29,34,14,27,26,24,0,0,0,1,6,1,1,0,0,25,0,0,0,0,2,0,0,39,2,0,47,15,2,13,0,0,52,25,9,12,13,14,47,30
"16037",16037,360810353002004,32.140625,11,17,4,3,25,4,0,0,0,3,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,19,7,1,5,0,0,23,9,6,6,5,4,22,10
"16038",16038,360810357001000,48.18359375,33,9,6,24,12,12,0,0,0,0,0,0,0,0,1,0,44,0,0,0,0,0,0,0,3,0,30,18,0,0,0,0,43,5,0,6,3,6,37,11
"16039",16039,360810357001001,96.54296875,19,57,19,9,38,48,0,0,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,47,0,0,47,35,2,7,0,4,58,37,17,16,26,17,48,47
"16040",16040,360810357001002,629.5078125,179,291,158,240,208,180,0,0,0,4,0,2,99,3,2,0,2,1,0,1,447,11,0,8,46,2,373,139,5,101,0,10,491,137,68,98,148,135,401,227
"16041",16041,360810357001003,2.375,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,2,0,0,2,0
"16042",16042,360810357001004,2.03515625,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,2,0,2,1,0,1,2
"16043",16043,360810357001007,3.92578125,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"16044",16044,360810357001008,1.140625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
"16045",16045,360810357001010,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
"16046",16046,360810357002000,140.4375,34,69,36,7,70,62,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,82,0,0,8,0,69,63,0,6,1,0,108,31,18,25,40,22,87,52
"16047",16047,360810357002001,66.95703125,16,40,11,6,38,23,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,2,0,0,23,0,44,13,2,8,0,0,38,29,13,13,12,13,58,9
"16048",16048,360810357002002,4.7578125,1,3,2,3,3,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,5,0,3,2,0,3,3
"16049",16049,360810357002003,5.9140625,0,4,1,0,5,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,2,0,3,0,3,2
"16050",16050,360810357002006,5.453125,1,4,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,2,2,0,1,1,3,2
"16051",16051,360810357002008,3.953125,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,2,0
"16052",16052,360810357003000,339.37109375,29,207,103,17,63,259,0,0,0,0,0,0,0,0,1,1,0,3,0,3,3,1,0,327,0,0,162,129,1,39,1,7,234,105,57,72,98,83,172,167
"16053",16053,360810357003002,161.1015625,25,84,48,22,86,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,155,0,0,0,0,64,41,4,46,1,1,133,24,25,38,38,31,52,105
"16054",16054,360810357003004,148.1484375,44,81,23,40,68,40,0,0,0,0,0,2,0,37,1,0,0,0,0,0,0,0,0,103,5,0,88,46,2,10,0,2,95,53,28,21,32,23,66,82
"16055",16055,360810357003005,2.19140625,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,1,2,0,0,3,0
"16056",16056,360810357003006,38.49609375,13,18,6,12,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,19,14,0,4,0,0,25,12,6,6,8,4,18,19
"16057",16057,360810357003008,110.296875,27,67,16,16,69,25,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,107,0,0,73,18,2,13,0,4,70,40,22,17,23,21,67,43
"16058",16058,360810357003012,0.03515625,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2
"16059",16059,360810357003013,135.3828125,59,63,15,76,49,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,134,0,2,66,55,1,11,0,4,93,44,21,18,24,15,67,70
"16060",16060,360810358001001,5.90625,1,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,1,0,1,2,1
"16061",16061,360810358001002,84.8125,15,49,20,38,22,24,0,0,0,0,0,2,0,78,0,0,0,0,0,0,0,0,4,0,0,0,59,22,2,0,0,1,71,13,13,17,24,15,72,12
"16062",16062,360810358001003,9.95703125,2,4,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,3,0,0,9,0,2,1,3,1,7,2
"16063",16063,360810358001004,19.7890625,7,7,2,6,5,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,4,0,1,13,3,1,2,3,3,6,10
"16064",16064,360810358001005,1.74609375,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
"16065",16065,360810358001006,22.67578125,3,15,2,5,2,13,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,10,0,0,10,0,0,19,1,2,4,6,5,11,9
"16066",16066,360810358001007,45.859375,10,28,6,8,16,20,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,37,0,0,0,0,19,10,0,15,0,0,42,2,5,4,11,14,21,23
"16067",16067,360810358001009,28.17578125,8,18,6,13,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,15,0,0,0,0,6,24,0,0,0,2,24,8,4,5,7,8,17,15
"16068",16068,360810358002007,17.83203125,7,8,4,3,4,12,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,14,5,0,0,0,0,19,0,2,1,7,2,7,12
"16069",16069,360810358002008,1.51171875,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,1,1,1
"16070",16070,360810358002012,12.578125,1,7,5,7,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,2,8,0,2,0,1,11,2,2,4,3,3,5,8
"16071",16071,360810358002013,74.4921875,14,56,6,16,43,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,0,0,6,0,10,66,0,0,0,0,73,3,12,15,19,16,58,18
"16072",16072,360810358002014,17.06640625,3,8,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,4,0,1,0,0,9,4,1,3,3,3,11,2
"16073",16073,360810358003000,1.73828125,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"16074",16074,360810358003006,6.4921875,1,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,4,2,2,2,1,0,2,4
"16075",16075,360810358003008,8.60546875,2,2,2,2,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,4,2,2,1,1,0,4,2
"16076",16076,360810358004001,5.4140625,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0
"16077",16077,360810358004005,2.3984375,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2,0
"16078",16078,360810361001000,9.84765625,1,3,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,0,4,4,2,1,3,1,5,3
"16079",16079,360810361001001,14.65625,6,7,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,8,3,0,2,0,0,7,6,2,1,3,1,8,5
"16080",16080,360810361001003,17.03125,3,10,2,1,5,9,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,0,1,10,5,1,3,2,6,10,5
"16081",16081,360810361001004,15.30859375,2,9,4,5,8,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,9,0,1,0,1,12,2,0,1,0,0,4,11,4,1,6,2,6,9
"16082",16082,360810361001005,3.421875,1,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,1,0,0,0,0,2,5,1,1,1,3,4,3
"16083",16083,360810361001007,1.92578125,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,2,0
"16084",16084,360810361002000,113.10546875,54,49,7,65,40,5,0,0,0,0,0,0,0,0,1,0,0,109,0,0,0,0,0,0,0,0,51,48,0,9,0,2,60,50,9,20,17,10,50,60
"16085",16085,360810361002001,9.48828125,1,4,4,5,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,8,0,0,9,0,3,0,2,3,5,4
"16086",16086,360810361002003,6.37890625,1,3,2,2,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,1,0,0,5,1,1,1,3,0,4,2
"16087",16087,360810361002004,20.95703125,6,14,0,5,14,1,0,0,0,10,0,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,15,1,0,3,0,1,13,7,5,3,2,4,15,5
"16088",16088,360810363001000,3.9609375,1,6,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,9,0,0,0,0,9,1,2,2,1,4,7,3
"16089",16089,360810363001001,132.1015625,23,75,38,64,56,16,0,0,0,0,0,0,134,2,0,0,0,0,0,0,0,0,0,0,0,0,96,17,1,18,0,4,97,39,17,36,33,27,76,60
"16090",16090,360810363001002,16.8125,4,7,8,6,9,4,0,0,0,0,0,0,2,1,0,0,2,10,0,0,0,1,0,0,3,0,10,6,0,3,0,0,15,4,2,3,6,4,9,10
"16091",16091,360810363001003,4.6015625,0,3,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,1,2,1,4,0
"16092",16092,360810363001004,4.25,1,4,0,4,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,3,1,0,1,2,3,2
"16093",16093,360810363001005,3.43359375,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,1
"16094",16094,360810363002000,27.34375,4,14,8,5,6,15,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,13,8,0,5,0,0,23,3,2,2,10,8,9,17
"16095",16095,360810363002001,19.79296875,4,12,4,10,6,4,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,17,0,0,3,0,0,7,13,3,3,6,4,9,11
"16096",16096,360810363002002,19.73046875,2,15,3,2,16,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,0,0,16,2,1,0,0,1,3,17,6,2,4,6,13,7
"16097",16097,360810365001000,-2.71484375,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,2,0
"16098",16098,360810365001001,3.07421875,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,1,1,1
"16099",16099,360810365001002,3.4296875,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
"16100",16100,360810365001005,2.02734375,1,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,1,0,1,2,1
"16101",16101,360810365001006,7.19140625,1,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,1,1,0,0,1,1,6,2,2,2,0,3,4
"16102",16102,360810365001007,14.265625,0,10,5,5,5,5,0,0,0,5,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,10,3,1,1,0,0,2,13,5,5,3,2,11,4
"16103",16103,360810365002000,3.7265625,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,2
"16104",16104,360810365002001,1.51953125,0,1,2,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,2,1,0,2,1
"16105",16105,360810365002002,6.49609375,0,4,4,3,4,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,1,0,0,3,5,0,3,2,3,5,3
"16106",16106,360810365002003,9.8046875,1,9,1,3,8,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,9,1,0,1,0,0,1,10,5,3,2,0,9,2
"16107",16107,360810365002004,24.84765625,2,19,3,5,13,6,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,2,0,0,13,11,7,7,6,2,22,2
"16108",16108,360810366001000,23.41015625,5,11,4,12,8,0,0,0,0,0,8,1,6,0,0,1,0,0,0,0,0,0,0,2,2,0,7,8,0,4,0,1,17,3,2,6,2,5,9,11
"16109",16109,360810366001001,11.23828125,5,7,3,10,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,8,0,0,3,11,0,0,0,1,13,2,3,2,4,1,6,9
"16110",16110,360810366001004,2.12890625,0,3,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,2,1,0,3,0
"16111",16111,360810366001007,18.45703125,4,12,2,9,6,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,18,0,2,5,6,1,17,1
"16112",16112,360810366001008,34.30859375,2,15,17,3,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,4,28,0,2,0,0,30,4,3,8,9,12,7,27
"16113",16113,360810366001009,7.9296875,0,5,2,2,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,6,0,0,0,0,7,0,2,3,0,2,6,1
"16114",16114,360810366001017,33.28515625,3,20,9,8,16,8,0,0,0,12,0,17,1,0,0,0,0,0,0,0,0,0,0,0,2,0,16,8,2,2,0,4,32,0,3,8,11,7,23,9
"16115",16115,360810366002001,4.78125,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1
"16116",16116,360810366002005,39.21484375,10,26,3,5,16,18,0,0,0,0,0,20,0,0,0,8,0,0,0,0,0,0,0,10,1,0,23,13,0,3,0,0,31,8,6,4,12,7,20,19
"16117",16117,360810366002006,4.01953125,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,3,0,0,0,1,2,1,2
"16118",16118,360810366002007,25.5078125,9,13,2,18,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,19,0,0,8,12,1,3,0,0,18,6,3,2,7,3,16,8
"16119",16119,360810366002008,17.61328125,0,13,3,2,5,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,14,2,1,4,4,7,13,3
"16120",16120,360810366002009,128.07421875,49,55,22,49,51,26,0,0,0,0,0,3,101,0,0,0,14,0,0,0,0,0,0,0,7,1,75,48,1,1,1,0,84,42,19,19,23,16,86,40
"16121",16121,360810367001002,2.9453125,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,1
"16122",16122,360810367002001,11.76953125,1,9,1,5,4,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,0,0,0,4,7,5,0,3,2,7,4
"16123",16123,360810367002002,3.203125,1,5,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,0,3,3,1,2,1,1,4,2
"16124",16124,360810367002003,7.15625,0,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,2,1,1,1,1,0,1,2
"16125",16125,360810367002004,22.703125,4,17,6,17,9,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,7,4,0,13,0,3,27,0,4,5,7,7,12,15
"16126",16126,360810367002006,20.52734375,5,10,3,4,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,5,11,1,1,0,0,14,4,1,4,2,6,6,12
"16127",16127,360810367002007,17.94140625,1,13,6,5,14,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,11,7,0,2,0,0,12,8,5,6,6,2,12,8
"16128",16128,360810367002008,33.9765625,7,22,9,4,18,16,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2,0,22,15,0,1,0,0,27,11,5,11,7,8,15,23
"16129",16129,360810367002010,15.73046875,4,11,1,3,10,3,0,0,0,2,0,1,6,0,0,0,0,0,0,7,0,0,0,0,0,0,7,2,0,7,0,0,13,3,6,2,2,2,13,3
"16130",16130,360810368001000,-3.03515625,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"16131",16131,360810368001001,1.078125,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,2,0
"16132",16132,360810368001003,3.734375,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,0,2,0
"16133",16133,360810368001004,1.11328125,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,2
"16134",16134,360810368001008,6.37109375,1,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,3,0,0,0,0,6,0,2,1,0,2,3,3
"16135",16135,360810368002002,9.375,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,7,0,0,0,0,8,0,0,0,0,0,1,7
"16136",16136,360810368002003,1.34765625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
