"X","id","s000","s000_d0","s000_d1","s000_d2","s000_d3","coords.x1","coords.x2","optional"
52731,360594118001015,4,3,1,0,0,1854566.375,573337.5,TRUE
52732,360594118001016,1,1,0,0,0,1854891.625,573341.375,TRUE
52733,360594118002000,2,0,2,0,0,1853890.5,573678.8125,TRUE
52734,360594118002001,6,5,1,0,0,1854091.5,573649.75,TRUE
52735,360594118002004,2,0,2,0,0,1854202.625,573956.9375,TRUE
52736,360594118003000,8,4,3,1,0,1853711.25,573334.875,TRUE
52737,360594118003001,5,3,2,0,0,1853529.75,573073.5,TRUE
52738,360594118003002,5,3,2,0,0,1853477,573167.9375,TRUE
52739,360594118003003,9,7,2,0,0,1853584.5,573151.9375,TRUE
52740,360594118003005,3,1,2,0,0,1853775,573226.375,TRUE
52741,360594118003006,3,1,2,0,0,1853783.5,573134.5,TRUE
52742,360594118003012,7,2,5,0,0,1853973.375,572940.5,TRUE
52743,360594118003013,10,6,4,0,0,1853822.125,572955.1875,TRUE
52744,360594118003015,105,36,69,0,0,1853665.125,573005.25,TRUE
52745,360594118003016,8,4,4,0,0,1853590.625,573008.5625,TRUE
52746,360594118003017,54,27,27,0,0,1853717.875,572700.8125,TRUE
52747,360594118003022,2,1,1,0,0,1853540.125,572897.1875,TRUE
52748,360594118004000,2,1,1,0,0,1854332.75,573496.4375,TRUE
52749,360594118004002,1,1,0,0,0,1854196.125,573281.875,TRUE
52750,360594118004003,1,0,1,0,0,1854068.25,573393.875,TRUE
52751,360594118004010,1,1,0,0,0,1854136.5,573171.8125,TRUE
52752,360594118004013,1,0,1,0,0,1854334.125,573281.125,TRUE
52753,360594118005004,15,6,9,0,0,1854257.875,572928.6875,TRUE
52754,360594118005005,1,0,1,0,0,1854419.625,572918.0625,TRUE
52755,360594118005006,9,5,4,0,0,1854097.75,572801.875,TRUE
52756,360594118005007,1,0,1,0,0,1853987.625,572736.8125,TRUE
52757,360594118005009,8,3,5,0,0,1854306.5,572776.1875,TRUE
52758,360594118005010,77,30,47,0,0,1854481.625,572698.75,TRUE
52759,360594118005012,5,2,3,0,0,1854072.125,572588,TRUE
52760,360594118006002,2,2,0,0,0,1854672,573160.4375,TRUE
52761,360594118006005,2,1,1,0,0,1854630,572903.125,TRUE
52762,360594118006006,6,3,3,0,0,1854798.125,573050.375,TRUE
52763,360594118006007,1,0,1,0,0,1854846.125,573111.625,TRUE
52764,360594118006009,10,7,3,0,0,1854607.625,572738.5,TRUE
52765,360594118006010,7,5,2,0,0,1854517.5,572912.125,TRUE
52766,360594118006012,12,9,2,1,0,1854735.25,572723.0625,TRUE
52767,360594118006013,1,0,1,0,0,1854761.375,572880.8125,TRUE
52768,360594118006014,1,0,1,0,0,1854924.25,572942.125,TRUE
52769,360594118006015,18,11,7,0,0,1854889.375,572822.0625,TRUE
52770,360594118006016,1,0,1,0,0,1854669,572645.375,TRUE
52771,360594118006017,1530,578,946,6,0,1854813.5,572595.5625,TRUE
52772,360594118006018,5,1,4,0,0,1854880.625,572684.3125,TRUE
52773,360594118006019,22,8,13,1,0,1854955.875,572775.9375,TRUE
52774,360594118006020,10,3,7,0,0,1855015.875,572718.8125,TRUE
52775,360594118006021,46,27,19,0,0,1854982.375,572621.5,TRUE
52776,360594118006022,16,8,8,0,0,1854957.875,572550.75,TRUE
52777,360594118006023,25,8,16,1,0,1854804.375,572542.3125,TRUE
52778,360594119011001,41,14,26,1,0,1855139.75,572466.6875,TRUE
52779,360594119011002,141,47,94,0,0,1855344.25,572274,TRUE
52780,360594119011003,37,20,17,0,0,1855122.125,572240.3125,TRUE
52781,360594119011004,1,1,0,0,0,1855111.25,572058.125,TRUE
52782,360594119011010,8,1,7,0,0,1855291.875,572094.875,TRUE
52783,360594119011011,1,0,1,0,0,1855424.75,572031.625,TRUE
52784,360594119012000,28,16,12,0,0,1854965.625,572518.875,TRUE
52785,360594119012001,16,8,8,0,0,1854906.125,572435.9375,TRUE
52786,360594119012002,13,3,9,1,0,1855027.75,572445.8125,TRUE
52787,360594119012004,19,10,9,0,0,1854819.125,572326.75,TRUE
52788,360594119012005,2,0,2,0,0,1854799.75,572152.6875,TRUE
52789,360594119012007,204,30,157,17,0,1854691.125,572048.6875,TRUE
52790,360594119012008,36,11,25,0,0,1854683.875,571969.3125,TRUE
52791,360594119013005,18,13,5,0,0,1853698.625,572403.5,TRUE
52792,360594119013006,50,28,22,0,0,1853885.5,572394.625,TRUE
52793,360594119013007,57,22,34,1,0,1853998.375,572388.6875,TRUE
52794,360594119013010,15,6,9,0,0,1854312.5,572439.3125,TRUE
52795,360594119013011,58,23,34,1,0,1854478.5,572485.3125,TRUE
52796,360594119013012,32,14,18,0,0,1854570.875,572457.5625,TRUE
52797,360594119013013,10,1,8,1,0,1854658.875,572428.4375,TRUE
52798,360594119013014,6,0,6,0,0,1854737.625,572399.8125,TRUE
52799,360594119013015,28,11,17,0,0,1854610.5,572275.5,TRUE
52800,360594119013016,13,2,11,0,0,1854530.625,572185.875,TRUE
52801,360594119013019,8,1,7,0,0,1854273.125,572369.1875,TRUE
52802,360594119013022,8,4,4,0,0,1854472.375,572115.25,TRUE
52803,360594119021001,4,2,2,0,0,1854196.375,571889.75,TRUE
52804,360594119021004,1,0,1,0,0,1853911.25,571706.9375,TRUE
52805,360594119021005,3,1,2,0,0,1853815.375,571625.0625,TRUE
52806,360594119021010,1,1,0,0,0,1854230,571597.125,TRUE
52807,360594119021014,3,1,2,0,0,1854469.875,571968.5,TRUE
52808,360594119022002,10,5,5,0,0,1855014.25,571735.3125,TRUE
52809,360594119022003,3,0,2,1,0,1854944.125,571657.75,TRUE
52810,360594119023005,1,0,1,0,0,1853510.5,572386.5625,TRUE
52811,360594119023008,2,1,1,0,0,1854016.875,572196,TRUE
52812,360594119023024,1,0,1,0,0,1853749.25,571779.625,TRUE
52813,360594120001000,20,11,9,0,0,1855802.125,573841,TRUE
52814,360594120001004,1,0,1,0,0,1855323.375,573866.5625,TRUE
52815,360594120001008,9,4,5,0,0,1855658.375,573839.25,TRUE
52816,360594120001009,5,3,2,0,0,1855563.625,573763.4375,TRUE
52817,360594120001015,3,3,0,0,0,1855727.25,573700.75,TRUE
52818,360594120001016,4,0,4,0,0,1855692.25,573769.75,TRUE
52819,360594120002000,1,1,0,0,0,1855824.125,573500.375,TRUE
52820,360594120002012,1,0,1,0,0,1855816.25,573256.625,TRUE
52821,360594120002014,2,1,1,0,0,1855992.875,573231.3125,TRUE
52822,360594120002016,15,6,7,2,0,1855765.375,573109.0625,TRUE
52823,360594120002019,24,13,11,0,0,1855540,573067.875,TRUE
52824,360594120002021,8,0,7,1,0,1855666.875,573072.125,TRUE
52825,360594120002022,37,12,22,3,0,1855629,573120.9375,TRUE
52826,360594120003001,18,9,9,0,0,1856052.375,573084.375,TRUE
52827,360594120003002,90,36,50,4,0,1855876.5,573031.4375,TRUE
52828,360594120003004,105,28,71,6,0,1855645.25,572920,TRUE
52829,360594120003005,14,10,4,0,0,1855488.25,572906.4375,TRUE
52830,360594120003008,4,3,1,0,0,1856026.25,572924.625,TRUE
52831,360594120003009,3,2,1,0,0,1855982.125,572873.4375,TRUE
52832,360594120003010,25,11,13,1,0,1856118.875,572817.6875,TRUE
52833,360594120003014,6,2,4,0,0,1855778.875,572798.125,TRUE
52834,360594120003016,1,0,1,0,0,1856316.875,572676.75,TRUE
52835,360594120003018,1,0,1,0,0,1856051.5,572612.5625,TRUE
52836,360594120004001,3,1,2,0,0,1855501,572673.875,TRUE
52837,360594120004002,2,0,2,0,0,1855409.375,572623.3125,TRUE
52838,360594120004003,3,1,1,1,0,1855316.25,572571.375,TRUE
52839,360594120004004,20,13,7,0,0,1855258.875,572508,TRUE
52840,360594120004010,2,1,1,0,0,1855535,572616.9375,TRUE
52841,360594120005001,1,1,0,0,0,1855251.25,573311.875,TRUE
52842,360594120005011,5,2,3,0,0,1855432.125,573025.1875,TRUE
52843,360594120005013,18,4,14,0,0,1855254.875,572940.8125,TRUE
52844,360594120005016,7,4,3,0,0,1855165.25,572896.9375,TRUE
52845,360594120005017,65,25,39,1,0,1855077.5,572840.8125,TRUE
52846,360594120005018,3,1,2,0,0,1855053.125,572968.8125,TRUE
52847,360594120005019,23,14,9,0,0,1855322.25,572781.6875,TRUE
52848,360594120005020,76,19,49,8,0,1855473.125,572727.875,TRUE
52849,360594120005021,48,17,31,0,0,1855084.625,572667.5625,TRUE
52850,360594120005022,27,8,18,1,0,1855193.25,572759.25,TRUE
52851,360594120005024,1,0,1,0,0,1855247.875,572606.6875,TRUE
52852,360594120006000,3,1,2,0,0,1855144.875,573855.125,TRUE
52853,360594120006001,2,2,0,0,0,1855279.25,573756.875,TRUE
52854,360594120006002,2,0,2,0,0,1855220.5,573689.375,TRUE
52855,360594120006006,4,3,1,0,0,1854895.125,573665.375,TRUE
52856,360594120006007,5,2,3,0,0,1855027.375,573662.75,TRUE
52857,360594120006010,2,1,1,0,0,1854915.125,573611.0625,TRUE
52858,360594120006011,1,1,0,0,0,1854937.375,573538.9375,TRUE
52859,360594120006021,3,1,2,0,0,1854959.125,573464.9375,TRUE
52860,360594121001011,1,0,1,0,0,1856013.875,572297.25,TRUE
52861,360594121001013,12,5,7,0,0,1855746.75,572206.875,TRUE
52862,360594121002001,11,6,5,0,0,1856365.625,571882.75,TRUE
52863,360594121002004,1,0,1,0,0,1855913.375,572011.6875,TRUE
52864,360594121002008,3,1,2,0,0,1856074.75,572125.1875,TRUE
52865,360594121002009,31,16,14,1,0,1856236.75,571660,TRUE
52866,360594121002010,11,7,3,1,0,1855967.375,571915.375,TRUE
52867,360594121002012,2,2,0,0,0,1856255.375,571880.9375,TRUE
52868,360594121002013,1,0,1,0,0,1856278.5,571729.0625,TRUE
52869,360594121003001,4,0,4,0,0,1856135.75,571647.1875,TRUE
52870,360594121003006,2,0,2,0,0,1855900.25,571554,TRUE
52871,360594121003007,2,1,1,0,0,1855971.25,571429.5625,TRUE
52872,360594121003008,12,2,10,0,0,1855967.125,571250.0625,TRUE
52873,360594121003009,7,3,4,0,0,1856099.875,571255.875,TRUE
52874,360594121003011,7,1,5,1,0,1856206.625,571291.25,TRUE
52875,360594121003013,9,3,6,0,0,1856342,571330.75,TRUE
52876,360594121003014,33,9,23,1,0,1856468.25,571285.5,TRUE
52877,360594121003015,13,7,6,0,0,1856321.625,571116.8125,TRUE
52878,360594121003016,18,7,11,0,0,1856169.375,571110,TRUE
52879,360594121004000,6,2,3,1,0,1855588.375,572085.3125,TRUE
52880,360594121004001,1,0,1,0,0,1855674.375,572038.375,TRUE
52881,360594121004004,41,33,8,0,0,1855508.25,571984.75,TRUE
52882,360594121004013,1,1,0,0,0,1855073.75,571588,TRUE
52883,360594121004017,13,2,11,0,0,1855819.125,571888.8125,TRUE
52884,360594121004021,2,2,0,0,0,1854904.375,571199,TRUE
52885,360594121005002,4,1,3,0,0,1855566.25,571450.25,TRUE
52886,360594121005004,6,2,4,0,0,1855475.375,571316,TRUE
52887,360594121005006,2,0,2,0,0,1855208.125,571076.4375,TRUE
52888,360594121005008,1,0,1,0,0,1855067.875,571220.9375,TRUE
52889,360594121005012,2,0,2,0,0,1855051.625,570929.1875,TRUE
52890,360594121005013,3,2,1,0,0,1854964.5,570838.9375,TRUE
52891,360594121005015,3,0,2,1,0,1855283.25,571258.5,TRUE
52892,360594121005017,5,2,3,0,0,1855747.125,571614.4375,TRUE
52893,360594121005018,10,5,5,0,0,1855767.25,571758.125,TRUE
52894,360594121005019,4,0,3,1,0,1855812.125,571430.8125,TRUE
52895,360594121005020,1,0,1,0,0,1855726,571372.0625,TRUE
52896,360594121005022,1,1,0,0,0,1855665.875,571211.75,TRUE
52897,360594121005024,3,1,2,0,0,1855851.375,571248.3125,TRUE
52898,360594122001001,3,2,1,0,0,1856452.75,570942.375,TRUE
52899,360594122001004,1,1,0,0,0,1856380,570852.9375,TRUE
52900,360594122001005,11,9,2,0,0,1856279.25,570976.5,TRUE
52901,360594122001008,1,0,1,0,0,1856167.25,570746.375,TRUE
52902,360594122001014,1,0,1,0,0,1856480.5,570643.25,TRUE
52903,360594122002000,7,4,3,0,0,1856116.125,571049.125,TRUE
52904,360594122002001,2,0,2,0,0,1855968.75,570990.9375,TRUE
52905,360594122002002,8,5,3,0,0,1855865,571102.1875,TRUE
52906,360594122002010,3,2,1,0,0,1855579.625,570914.1875,TRUE
52907,360594122003005,1,1,0,0,0,1856641.75,570132.75,TRUE
52908,360594122003006,1,1,0,0,0,1856311.75,570212.1875,TRUE
52909,360594122003008,2,2,0,0,0,1855925.25,570039.1875,TRUE
52910,360594122004003,2,1,1,0,0,1855695.75,570462.1875,TRUE
52911,360594122004014,1,1,0,0,0,1855452.125,569633.5625,TRUE
52912,360594122005001,1,1,0,0,0,1855456.875,571055.1875,TRUE
52913,360594122005003,6,5,1,0,0,1855293.5,570864.625,TRUE
52914,360594122005006,1,1,0,0,0,1855074.875,570778.5625,TRUE
52915,360594122005010,2,1,1,0,0,1854987.5,570523.375,TRUE
52916,360594122005017,1,1,0,0,0,1855535.375,570870.25,TRUE
52917,360594122005023,2,2,0,0,0,1855211.125,570351.5,TRUE
52918,360594123011000,8,3,5,0,0,1856862.25,573274.3125,TRUE
52919,360594123011002,7,3,3,1,0,1856743.125,573243.625,TRUE
52920,360594123011003,33,17,16,0,0,1856576.375,573153.8125,TRUE
52921,360594123011005,95,33,60,2,0,1856464.375,573110,TRUE
52922,360594123011009,6,4,2,0,0,1856511,573021.0625,TRUE
52923,360594123011012,8,2,6,0,0,1856665.25,573090.375,TRUE
52924,360594123011013,8,2,6,0,0,1856731.125,573137,TRUE
52925,360594123011014,19,6,13,0,0,1856906.125,573181,TRUE
52926,360594123011015,2,0,2,0,0,1856619.625,572894,TRUE
52927,360594123011017,17,7,9,1,0,1856774.5,572994.375,TRUE
52928,360594123011019,27,4,23,0,0,1856881.875,573019.3125,TRUE
52929,360594123011021,11,5,6,0,0,1856936.625,573102.875,TRUE
52930,360594123011023,7,3,4,0,0,1856981.75,572873.8125,TRUE
52931,360594123011029,1,1,0,0,0,1856725.375,572754.6875,TRUE
52932,360594123011037,2,0,2,0,0,1856692,572476.375,TRUE
52933,360594123012001,53,17,36,0,0,1857323.125,573356.125,TRUE
52934,360594123012002,42,14,28,0,0,1857104.25,573322.625,TRUE
52935,360594123012003,24,7,13,4,0,1856989.75,573305.75,TRUE
52936,360594123012004,75,28,47,0,0,1857074.5,573202.25,TRUE
52937,360594123012005,70,25,43,2,0,1857229.875,573216.75,TRUE
52938,360594123012006,36,15,20,1,0,1857389,573234.25,TRUE
52939,360594123012007,26,7,18,1,0,1857544.75,573250.875,TRUE
52940,360594123012008,3,1,1,1,0,1857643,573268.8125,TRUE
52941,360594123012009,25,6,18,1,0,1857739,573296.3125,TRUE
52942,360594123012013,211,105,106,0,0,1857325.75,573078.4375,TRUE
52943,360594123012014,39,14,25,0,0,1857086.75,573049.375,TRUE
52944,360594123012019,1,1,0,0,0,1857780.875,572902.1875,TRUE
52945,360594123021003,3,1,2,0,0,1858278.625,573466.8125,TRUE
52946,360594123021004,12,5,7,0,0,1858382.875,573435.875,TRUE
52947,360594123021009,4,0,4,0,0,1858412.75,573258.0625,TRUE
52948,360594123021010,3,0,3,0,0,1858258.5,573257.4375,TRUE
52949,360594123021016,11,1,9,1,0,1858413.125,573147.125,TRUE
52950,360594123021017,30,7,23,0,0,1858246.125,573137.5625,TRUE
52951,360594123022001,1,0,1,0,0,1857228.25,572612.875,TRUE
52952,360594123022006,3,2,1,0,0,1856854.875,572337.6875,TRUE
52953,360594123023000,8,2,6,0,0,1858035.125,572954.75,TRUE
52954,360594123023006,2,0,2,0,0,1858008,572681.8125,TRUE
52955,360594123023011,6,1,5,0,0,1857480.125,572451.0625,TRUE
52956,360594123023013,1,0,1,0,0,1857664.875,572433.375,TRUE
52957,360594123024002,51,26,25,0,0,1857879.375,573393.25,TRUE
52958,360594123024003,13,3,10,0,0,1857987.375,573427.875,TRUE
52959,360594123024004,3,0,3,0,0,1858140.25,573456.875,TRUE
52960,360594123024005,3,1,2,0,0,1858131.875,573385.4375,TRUE
52961,360594123024011,1,0,1,0,0,1857849.875,573101.5,TRUE
52962,360594123024015,4,3,1,0,0,1858065.5,573114.4375,TRUE
52963,360594124001005,16,0,16,0,0,1858501,573936,TRUE
52964,360594124001008,4,0,4,0,0,1858618.375,573750.125,TRUE
52965,360594124001010,11,3,6,2,0,1858318.375,573661.375,TRUE
52966,360594124002000,1,1,0,0,0,1858295,573899.6875,TRUE
52967,360594124002001,1,0,1,0,0,1858130.875,573791.375,TRUE
52968,360594124002003,1,0,1,0,0,1857895.75,573804.625,TRUE
52969,360594124002005,5,3,2,0,0,1857857.625,573638.25,TRUE
52970,360594124002006,52,12,37,3,0,1858014.25,573569.8125,TRUE
52971,360594124002007,3,0,3,0,0,1858248,573710.75,TRUE
52972,360594124002008,7,3,4,0,0,1858276.625,573818,TRUE
52973,360594124003001,54,9,43,2,0,1857515.5,573787.0625,TRUE
52974,360594124003002,1,0,1,0,0,1857365,573801.875,TRUE
52975,360594124003004,22,5,16,1,0,1857374.25,573577.0625,TRUE
52976,360594124003006,4,2,2,0,0,1857680.375,573674.625,TRUE
52977,360594124004000,1,0,1,0,0,1856630.625,574034.6875,TRUE
52978,360594124004001,83,47,34,2,0,1856416.875,574010,TRUE
52979,360594124004006,104,30,72,2,0,1856531.375,573603.625,TRUE
52980,360594124004007,75,25,47,3,0,1856665.125,573832.625,TRUE
52981,360594124004009,80,20,54,6,0,1856788.25,573489.625,TRUE
52982,360594124004011,34,6,26,2,0,1856842.5,573349.6875,TRUE
52983,360594124004013,10,3,7,0,0,1856207.125,573270.8125,TRUE
52984,360594124004014,7,1,6,0,0,1856264.75,573185.5,TRUE
52985,360594124005000,3,2,1,0,0,1856769.25,574033.1875,TRUE
52986,360594124005001,2,1,1,0,0,1856934.875,573991.125,TRUE
52987,360594124005003,10,3,7,0,0,1857019.375,573819.625,TRUE
52988,360594124005004,62,14,42,6,0,1856837.875,573827.0625,TRUE
52989,360594124005005,5,1,4,0,0,1857040.375,573722.3125,TRUE
52990,360594124005006,10,2,8,0,0,1857194.375,573729,TRUE
52991,360594124005007,26,7,17,2,0,1856945.375,573586.4375,TRUE
52992,360594124005010,47,8,35,4,0,1857153.875,573565.4375,TRUE
52993,360594124005011,27,7,19,1,0,1857065.875,573575.9375,TRUE
52994,360594124005012,640,180,447,13,0,1857097.625,573442.9375,TRUE
52995,360594124005013,10,3,7,0,0,1856975.875,573410.1875,TRUE
52996,360594124005014,129,37,89,3,0,1857304.875,573440.1875,TRUE
52997,360594124005015,35,5,29,1,0,1857104.125,573399.375,TRUE
52998,360594125001004,1,0,1,0,0,1857948.75,574613.4375,TRUE
52999,360594125001006,2,1,1,0,0,1857724.125,574579,TRUE
53000,360594125001014,10,3,7,0,0,1858023.125,574600.375,TRUE
53001,360594125001021,1,1,0,0,0,1857981.125,574055.125,TRUE
53002,360594125001022,3,1,2,0,0,1857879.5,574010.375,TRUE
53003,360594125002006,11,6,5,0,0,1856810.25,574645.75,TRUE
53004,360594125002017,2,2,0,0,0,1856996.625,574532.625,TRUE
53005,360594125002019,2,1,1,0,0,1856716.625,574317.9375,TRUE
53006,360594125002020,4,1,1,2,0,1856607.125,574353,TRUE
53007,360594125002022,5,3,2,0,0,1857098,574334.375,TRUE
53008,360594125003000,5,2,3,0,0,1857586.5,574806.75,TRUE
53009,360594125003004,1,0,1,0,0,1857555.625,574624.75,TRUE
53010,360594125003006,1,0,1,0,0,1857532.875,574535.75,TRUE
53011,360594125003007,2,2,0,0,0,1857364.625,574581.375,TRUE
53012,360594125003008,1,0,1,0,0,1857339.625,574493,TRUE
53013,360594125003010,8,0,8,0,0,1857487.125,574357.9375,TRUE
53014,360594125003013,1,0,1,0,0,1857464.25,574268.9375,TRUE
53015,360594126001003,112,44,66,2,0,1858013.125,576630.875,TRUE
53016,360594126001007,1,0,1,0,0,1857906,576488.3125,TRUE
53017,360594126001014,1,1,0,0,0,1857570.375,576234.1875,TRUE
53018,360594126001022,1,0,1,0,0,1857651.125,576033.3125,TRUE
53019,360594126002009,1,1,0,0,0,1857566.375,575724.375,TRUE
53020,360594126002013,1,1,0,0,0,1857771.75,575642.5,TRUE
53021,360594126002015,3,2,1,0,0,1857846.5,575539.6875,TRUE
53022,360594126002017,3,0,3,0,0,1857391.125,575483.6875,TRUE
53023,360594126002020,1,0,1,0,0,1857779,575465.9375,TRUE
53024,360594126003002,2,1,1,0,0,1857588.875,575342.375,TRUE
53025,360594126003008,2,1,1,0,0,1857312.5,575166.25,TRUE
53026,360594126003011,1,0,1,0,0,1857093.375,575131.5,TRUE
53027,360594126003022,1,0,1,0,0,1857989.125,574861.3125,TRUE
53028,360594126003025,3,1,2,0,0,1857292,575046.9375,TRUE
53029,360594127001000,2,2,0,0,0,1858325.5,574576.3125,TRUE
53030,360594127001005,1,0,0,1,0,1858186.25,574338.75,TRUE
53031,360594127001008,1,1,0,0,0,1858067.125,574292.8125,TRUE
53032,360594127001012,2,0,2,0,0,1858363.75,574137.8125,TRUE
53033,360594127001014,2,0,2,0,0,1858264.75,573986.0625,TRUE
53034,360594127001015,1,0,1,0,0,1858454.75,574088.8125,TRUE
53035,360594127001017,27,3,23,1,0,1858498.75,574014.5,TRUE
53036,360594127002000,3,1,2,0,0,1858687.125,575482.1875,TRUE
53037,360594127002002,1,0,1,0,0,1858371,575571.375,TRUE
53038,360594127002022,1,0,1,0,0,1858428.875,574799.6875,TRUE
53039,360594127002025,1,1,0,0,0,1858544.5,574853.875,TRUE
53040,360594127002026,1,0,0,1,0,1858372.75,574927.875,TRUE
53041,360594127003004,6,2,4,0,0,1858684.25,574716.125,TRUE
53042,360594127003028,10,2,8,0,0,1858624.625,574279.8125,TRUE
53043,360594127003030,3,0,3,0,0,1858905.875,574380.125,TRUE
53044,360594127003032,1,1,0,0,0,1858936.875,574274.25,TRUE
53045,360594128001006,13,7,6,0,0,1857757.75,577047.125,TRUE
53046,360594128001020,2,1,1,0,0,1858326.75,576883.875,TRUE
53047,360594128001024,3,1,2,0,0,1858806.25,576868.5,TRUE
53048,360594128001025,1,1,0,0,0,1858662.25,576854.375,TRUE
53049,360594128001030,3,2,1,0,0,1858813.5,576792.0625,TRUE
53050,360594128001038,4,0,4,0,0,1858129.375,576701,TRUE
53051,360594128002000,2,0,2,0,0,1858835.125,576639.25,TRUE
53052,360594128002007,3,2,1,0,0,1858850.625,576563.375,TRUE
53053,360594128002009,12,1,9,2,0,1858907.375,576484.625,TRUE
53054,360594128003002,14,4,10,0,0,1858069.125,575766.0625,TRUE
53055,360594128003005,1,0,1,0,0,1858512.25,576019.9375,TRUE
53056,360594128003008,1,0,1,0,0,1858351.875,575749.8125,TRUE
53057,360594129001012,18,9,9,0,0,1859070.75,576477.4375,TRUE
53058,360594129001013,19,6,13,0,0,1859367.25,576405.6875,TRUE
53059,360594129002002,5,1,4,0,0,1859396.125,576311,TRUE
53060,360594129002005,1,1,0,0,0,1859286,576184.5,TRUE
53061,360594129002006,1,0,1,0,0,1859322.125,576115.875,TRUE
53062,360594129002012,1,1,0,0,0,1859586.25,576025.3125,TRUE
53063,360594129002020,1,0,1,0,0,1859764,576062.9375,TRUE
53064,360594129003029,2,1,1,0,0,1860177.125,576313.875,TRUE
53065,360594129004000,3,2,1,0,0,1858922.625,576354.9375,TRUE
53066,360594129004005,2,0,2,0,0,1859016.375,576130.625,TRUE
53067,360594129004012,1,0,1,0,0,1859053.125,576059.875,TRUE
53068,360594129004019,1,0,1,0,0,1858882.875,575575.6875,TRUE
53069,360594129004020,5,3,1,1,0,1858875.5,575986.6875,TRUE
53070,360594130011000,5,1,4,0,0,1857904.375,572198.375,TRUE
53071,360594130011002,3,1,2,0,0,1857536.5,572189.375,TRUE
53072,360594130011004,3,2,1,0,0,1857598.75,572104.4375,TRUE
53073,360594130011005,26,8,17,1,0,1857844.75,571925.375,TRUE
53074,360594130011006,1,0,1,0,0,1857790.25,571806.6875,TRUE
53075,360594130011009,1,0,0,1,0,1857905.375,571700.5,TRUE
53076,360594130011010,17,8,8,1,0,1857816.75,571501.6875,TRUE
53077,360594130011011,3,0,3,0,0,1857692.375,571504.5625,TRUE
53078,360594130011014,1,0,1,0,0,1857904.25,571642.5,TRUE
53079,360594130012001,2,0,2,0,0,1857148.25,571954.6875,TRUE
53080,360594130012002,1,0,1,0,0,1857007.25,571993.3125,TRUE
53081,360594130012004,2,1,1,0,0,1856962.5,571783.75,TRUE
53082,360594130012005,1,1,0,0,0,1857222,571674.6875,TRUE
53083,360594130012006,1,1,0,0,0,1857409.25,571921.3125,TRUE
53084,360594130012009,1,1,0,0,0,1857548,571910.3125,TRUE
53085,360594130012010,6,3,3,0,0,1857462.125,571698.8125,TRUE
53086,360594130012012,11,3,8,0,0,1857553.75,571596.0625,TRUE
53087,360594130013008,2,0,2,0,0,1856455.125,571485,TRUE
53088,360594130013009,1,1,0,0,0,1856707.5,571630.5625,TRUE
53089,360594130013013,4,4,0,0,0,1857062.375,571575.8125,TRUE
53090,360594130013014,5,1,4,0,0,1857190.5,571454.8125,TRUE
53091,360594130013016,5,0,5,0,0,1856914.25,571402.75,TRUE
53092,360594130013019,1,1,0,0,0,1856653.875,571429.5625,TRUE
53093,360594130013023,5,3,2,0,0,1856806,571362.75,TRUE
53094,360594130021000,6,5,1,0,0,1857602.75,571288.3125,TRUE
53095,360594130021003,1,1,0,0,0,1857363,571147.8125,TRUE
53096,360594130021004,2,1,1,0,0,1857089.75,571035.5,TRUE
53097,360594130021006,44,19,23,2,0,1857026.125,571167.625,TRUE
53098,360594130021008,7,4,3,0,0,1856794.125,571076.625,TRUE
53099,360594130021010,11,5,6,0,0,1856646.5,571230.6875,TRUE
53100,360594130021016,16,4,12,0,0,1856682,571140,TRUE
53101,360594130021020,12,5,7,0,0,1856572.625,570745.5,TRUE
53102,360594130021021,7,4,3,0,0,1856620.125,570961.4375,TRUE
53103,360594130022000,1,0,0,1,0,1857618.875,571072.25,TRUE
53104,360594130022004,1,0,1,0,0,1857241.5,570914.125,TRUE
53105,360594130022005,3,0,3,0,0,1857059.125,570829.5625,TRUE
53106,360594130022010,8,4,2,2,0,1857012.125,570626.125,TRUE
53107,360594130022018,7,2,5,0,0,1857127.75,570680.125,TRUE
53108,360594130022021,4,1,3,0,0,1857502.125,570767.25,TRUE
53109,360594130023000,51,22,28,1,0,1857279.875,569832.9375,TRUE
53110,360594130023001,1,0,1,0,0,1857005.125,570259.6875,TRUE
53111,360594130023003,5,1,4,0,0,1857356.25,569487.25,TRUE
53112,360594130023004,8,3,5,0,0,1857198.25,569719.125,TRUE
53113,360594130023005,4,2,1,1,0,1857112.875,570020.625,TRUE
53114,360594130023011,2,2,0,0,0,1857289.75,569395.4375,TRUE
53115,360594130023012,1,0,1,0,0,1857414,569118.125,TRUE
53116,360594130023018,4,2,1,1,0,1857501.25,569276.5,TRUE
53117,360594130024002,3,1,2,0,0,1856788.125,569411.3125,TRUE
53118,360594131001000,8,3,4,1,0,1858752.5,573132.5625,TRUE
53119,360594131001001,3,1,2,0,0,1858671.25,573128,TRUE
53120,360594131001002,4,1,3,0,0,1858553,573093.5,TRUE
53121,360594131001004,7,1,6,0,0,1858238.75,572977,TRUE
53122,360594131001009,3,1,2,0,0,1858128.125,572660.4375,TRUE
53123,360594131001012,1,0,1,0,0,1858304.625,572540.125,TRUE
53124,360594131001013,1,0,1,0,0,1858210,572308.375,TRUE
53125,360594131002001,38,19,19,0,0,1858889.625,573585.625,TRUE
53126,360594131002002,2,0,2,0,0,1858879.625,573326.3125,TRUE
53127,360594131002003,10,1,9,0,0,1858927.625,573159.25,TRUE
