"","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"19338","360810538002004",51,15,26,10,12,18,21,0,0,0,3,0,1,5,1,0,3,0,2,0,2,0,20,0,8,4,2,6,41,1,3,0,0,46,5,5,12,9,10,23,28
"19339","360810538002005",69,23,34,12,16,27,26,0,0,0,1,1,3,11,2,3,5,4,2,0,3,2,20,2,5,1,4,16,50,0,1,0,2,55,14,10,7,20,9,35,34
"19340","360810539001000",20,10,8,2,4,10,6,0,0,0,0,2,1,2,2,2,0,1,1,1,1,0,5,0,1,0,1,9,10,0,1,0,0,2,18,4,2,2,2,12,8
"19341","360810539001002",6,0,3,3,0,5,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,5,0,0,1,0,0,3,3,2,0,3,1,3,3
"19342","360810539001003",22,4,13,5,5,5,12,0,0,0,1,0,1,3,0,2,1,1,2,0,1,1,6,0,2,0,1,12,10,0,0,0,0,5,17,3,4,6,5,9,13
"19343","360810539001004",93,23,55,15,13,34,46,0,0,1,2,3,3,5,7,3,6,6,4,3,4,6,16,2,9,6,7,66,21,2,2,0,2,40,53,13,14,21,22,43,50
"19344","360810539001008",28,10,14,4,5,9,14,0,0,0,2,4,1,1,0,1,2,1,4,2,1,0,4,0,2,1,2,27,0,0,1,0,0,4,24,8,1,5,4,19,9
"19345","360810539001009",138,26,91,21,32,59,47,0,0,1,4,6,6,21,7,2,8,3,4,0,13,6,33,1,14,6,3,106,21,5,3,0,3,27,111,30,28,34,20,66,72
"19346","360810539001010",13,5,6,2,4,3,6,0,0,0,1,1,1,1,1,2,0,0,0,0,1,1,4,0,0,0,0,10,1,0,2,0,0,10,3,1,0,2,5,7,6
"19347","360810539001011",64,17,32,15,11,14,39,0,0,1,2,2,0,1,2,7,1,0,4,1,2,4,14,1,14,3,5,38,4,0,22,0,0,47,17,9,7,14,17,35,29
"19348","360810539002000",5,1,3,1,1,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,4,1,0,1,2,1,1,4
"19349","360810539002001",135,33,78,24,34,40,61,0,0,0,18,10,4,16,8,8,5,3,8,1,9,7,13,0,16,3,6,125,2,0,8,0,0,105,30,17,18,31,36,88,47
"19350","360810539002003",122,29,70,23,21,47,54,0,0,0,10,3,6,13,3,6,11,6,10,3,3,9,20,4,7,5,3,86,10,0,24,0,2,78,44,21,15,26,31,64,58
"19351","360810539002004",138,30,76,32,23,50,65,0,0,1,7,3,2,15,5,6,8,5,12,3,7,15,21,5,10,5,8,110,12,2,11,0,3,75,63,15,30,34,29,76,62
"19352","360810539002005",149,40,82,27,30,50,69,0,0,1,9,5,7,12,8,10,9,5,12,5,4,9,20,4,16,5,8,123,10,2,13,1,0,103,46,25,24,24,36,75,74
"19353","360810539003000",59,15,31,13,5,26,28,0,0,0,2,6,5,1,2,3,1,1,5,2,2,3,16,0,3,3,4,49,1,0,7,0,2,31,28,7,7,11,19,27,32
"19354","360810539003001",92,18,59,15,26,26,40,0,0,1,4,5,1,10,4,4,6,1,3,1,8,6,18,1,11,2,6,40,6,0,45,0,1,75,17,13,15,12,34,50,42
"19355","360810539003002",240,52,144,44,47,80,113,0,0,3,13,8,14,20,11,12,9,5,12,4,6,11,64,7,16,11,14,118,17,2,101,1,1,176,64,31,38,46,73,125,115
"19356","360810539003003",17,4,12,1,2,8,7,0,0,0,1,0,0,0,1,2,2,0,1,0,1,1,4,0,2,1,1,11,0,0,6,0,0,9,8,3,2,4,4,6,11
"19357","360810539003004",50,13,30,7,7,17,26,0,0,0,0,1,0,5,4,2,3,0,6,1,0,2,12,4,8,0,2,27,0,2,21,0,0,25,25,7,10,9,11,25,25
"19358","360810539003005",78,17,45,16,24,22,32,0,0,1,2,5,4,10,1,3,2,5,5,0,4,7,13,4,8,0,4,69,6,0,2,0,1,50,28,16,15,16,14,42,36
"19359","360810539003006",35,7,22,6,5,18,12,0,0,0,2,0,0,4,2,2,5,2,1,0,3,3,2,0,6,2,1,33,1,0,1,0,0,20,15,6,8,6,8,20,15
"19360","360810539003007",114,28,65,21,21,36,57,0,0,0,7,1,7,8,5,8,8,2,9,1,5,11,23,2,9,5,3,74,9,3,24,0,4,79,35,11,14,27,34,51,63
"19361","360810539003008",74,8,47,19,11,27,36,0,0,0,4,4,2,4,4,2,3,1,3,1,2,4,21,3,9,3,4,30,3,0,40,0,1,54,20,14,10,17,25,35,39
"19362","360810540001000",21,4,8,9,4,10,7,0,0,0,0,0,0,1,4,1,0,1,0,1,1,0,10,0,1,0,1,7,12,0,1,0,1,19,2,3,5,6,3,10,11
"19363","360810540001001",138,36,66,36,31,47,60,0,0,0,1,7,4,17,7,2,4,1,5,3,9,21,34,2,9,4,8,76,23,0,32,2,5,125,13,15,25,28,34,69,69
"19364","360810540001002",77,23,36,18,16,25,36,0,1,0,0,1,5,6,6,1,5,2,8,1,5,5,14,2,5,5,5,47,16,4,0,0,10,29,48,14,6,18,16,28,49
"19365","360810540001003",49,5,30,14,9,24,16,0,0,0,1,5,6,5,4,2,0,3,0,1,4,2,8,2,2,2,2,29,15,0,2,0,3,19,30,16,8,10,10,22,27
"19366","360810540001004",2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,1
"19367","360810540001005",29,9,15,5,8,13,8,0,0,0,3,0,2,4,2,0,1,0,0,0,1,0,5,2,6,0,3,8,18,0,0,0,3,21,8,1,11,4,4,18,11
"19368","360810540001006",28,7,12,9,7,15,6,0,0,0,0,0,0,6,1,0,0,1,2,0,2,2,11,0,2,1,0,8,17,0,1,0,2,20,8,5,6,9,1,13,15
"19369","360810540001007",441,67,260,114,87,117,237,0,0,0,15,6,12,30,39,5,18,9,15,3,22,73,99,7,26,14,48,7,418,0,11,0,5,429,12,57,83,134,100,191,250
"19370","360810540001008",50,12,24,14,12,13,25,0,0,1,1,1,1,11,1,1,1,4,1,0,3,3,14,1,3,1,2,7,40,0,3,0,0,34,16,6,7,14,11,23,27
"19371","360810540001009",52,15,28,9,15,22,15,0,0,0,1,1,4,5,2,0,3,3,5,0,3,2,21,0,0,1,1,13,35,0,2,0,2,47,5,9,10,9,9,20,32
"19372","360810540001010",63,11,40,12,14,26,23,0,0,0,2,4,3,3,5,4,3,1,2,2,4,1,22,1,3,1,2,16,36,1,10,0,0,51,12,6,11,21,14,27,36
"19373","360810540001011",15,4,9,2,3,8,4,0,0,0,1,0,0,0,0,1,0,0,2,1,2,0,7,0,1,0,0,1,14,0,0,0,0,14,1,1,3,4,3,5,10
"19374","360810540002000",2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1
"19375","360810540002001",12,3,7,2,6,3,3,0,0,0,0,0,1,3,0,0,0,0,1,0,2,0,3,0,0,2,0,12,0,0,0,0,0,9,3,0,1,3,5,6,6
"19376","360810540002002",29,6,18,5,6,11,12,0,0,1,2,0,0,2,3,1,1,1,1,0,1,1,10,1,3,0,1,10,13,2,3,0,1,25,4,2,6,8,7,19,10
"19377","360810540002003",52,10,30,12,11,25,16,0,0,0,0,1,2,8,2,3,1,2,2,2,5,2,13,0,6,3,0,23,26,0,1,0,2,40,12,9,7,10,16,23,29
"19378","360810540002004",51,12,27,12,8,22,21,0,0,0,3,0,2,1,6,1,2,1,1,1,1,1,22,1,7,0,1,14,32,0,4,0,1,43,8,7,11,9,12,18,33
"19379","360810540002005",32,9,14,9,11,13,8,0,0,0,1,0,1,5,1,0,0,0,2,0,1,1,16,1,2,1,0,11,21,0,0,0,0,24,8,6,5,8,4,15,17
"19380","360810540002006",14,2,7,5,4,6,4,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,6,0,2,0,0,2,11,0,0,0,1,14,0,2,3,4,3,4,10
"19381","360810540002007",21,4,11,6,6,9,6,0,0,0,1,1,1,2,3,0,2,0,1,0,1,0,4,2,2,1,0,5,15,0,1,0,0,18,3,5,5,4,3,6,15
"19382","360810540002008",50,15,24,11,12,19,19,0,0,2,2,2,2,5,4,2,3,0,2,2,6,0,11,1,3,0,3,12,32,0,4,0,2,40,10,5,13,11,6,27,23
"19383","360810540003000",46,10,27,9,14,14,18,0,0,0,5,0,0,9,2,1,3,1,3,0,4,1,10,2,2,2,1,20,21,0,3,0,2,40,6,6,8,11,11,21,25
"19384","360810540003001",24,6,13,5,11,8,5,0,0,0,2,1,0,7,1,0,0,1,0,0,1,0,11,0,0,0,0,8,14,1,1,0,0,18,6,4,3,8,3,7,17
"19385","360810540003002",32,7,17,8,9,9,14,0,0,0,1,0,3,4,2,2,0,0,0,0,7,1,10,0,2,0,0,7,18,1,5,0,1,24,8,8,4,10,3,15,17
"19386","360810540003003",60,16,33,11,18,24,18,0,0,1,0,3,0,8,3,3,3,1,1,1,3,2,23,1,4,2,1,15,40,0,3,0,2,55,5,11,13,10,10,22,38
"19387","360810540003004",44,9,23,12,10,21,13,0,0,0,1,0,0,4,3,3,2,1,2,0,2,1,20,0,3,1,1,12,27,0,5,0,0,40,4,9,10,11,5,14,30
"19388","360810540003005",14,1,8,5,4,5,5,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,7,0,1,0,1,0,14,0,0,0,0,14,0,4,2,2,5,6,8
"19389","360810540003006",21,2,13,6,4,8,9,0,0,0,1,0,0,4,1,0,2,0,0,1,5,3,2,0,1,0,1,7,14,0,0,0,0,20,1,2,2,12,3,16,5
"19390","360810540003007",27,7,14,6,5,10,12,0,0,0,0,0,1,1,3,0,3,1,1,0,2,1,9,3,1,0,1,6,19,0,2,0,0,21,6,2,5,9,4,11,16
"19391","360810540003008",36,6,23,7,4,17,15,0,0,0,1,0,2,1,6,0,1,0,1,0,2,1,15,0,3,1,2,4,32,0,0,0,0,34,2,5,8,13,4,14,22
"19392","360810540003009",35,8,15,12,4,21,10,0,0,0,1,0,3,4,1,1,3,1,0,0,6,2,10,0,1,1,1,11,23,0,0,0,1,28,7,4,10,5,8,13,22
"19393","360810540003010",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"19394","360810542001000",21,6,10,5,3,7,11,0,0,0,2,2,1,5,0,1,1,0,1,0,2,0,3,2,0,1,0,3,11,0,4,0,3,19,2,3,4,2,6,12,9
"19395","360810542001001",32,6,17,9,5,15,12,0,0,0,1,0,1,6,0,3,1,1,3,0,3,1,9,0,3,0,0,17,5,1,8,0,1,21,11,2,4,7,13,15,17
"19396","360810542001002",39,12,23,4,13,15,11,0,0,0,4,0,2,5,3,0,2,1,3,0,1,0,8,2,6,2,0,22,10,0,5,0,2,26,13,5,5,10,7,15,24
"19397","360810542001003",188,52,86,50,51,56,81,0,0,0,6,7,7,22,9,2,7,5,9,4,6,21,36,1,20,6,20,151,6,0,28,1,2,170,18,8,27,50,51,86,102
"19398","360810542001004",134,22,77,35,20,40,74,0,0,0,9,7,5,14,7,1,11,3,5,4,9,17,29,0,5,3,5,24,11,3,95,0,1,122,12,13,13,30,56,64,70
"19399","360810542001005",32,6,14,12,6,14,12,0,0,0,1,2,0,1,4,0,1,1,0,0,1,7,11,0,1,0,2,4,7,0,21,0,0,29,3,3,5,5,13,18,14
"19400","360810542001006",56,10,31,15,12,21,23,0,0,0,3,1,2,9,4,0,3,0,5,0,2,3,11,1,5,3,4,32,13,0,9,0,2,21,35,12,8,19,7,27,29
"19401","360810542001007",48,8,25,15,6,12,30,0,0,0,0,1,4,6,2,0,1,2,6,2,1,5,8,0,5,1,4,24,6,0,17,0,1,26,22,7,8,10,15,21,27
"19402","360810542001008",75,21,38,16,14,32,29,1,0,0,1,9,4,10,4,0,1,3,4,1,3,10,7,4,10,3,0,63,1,0,10,0,1,12,63,16,13,13,12,39,36
"19403","360810542001009",37,1,23,13,5,10,22,0,0,0,3,4,1,2,1,0,6,1,1,0,2,1,11,0,2,1,1,16,10,0,8,0,3,25,12,5,14,10,7,17,20
"19404","360810542002000",43,12,20,11,9,22,12,0,0,0,1,3,1,10,2,0,1,1,3,1,3,2,8,1,3,1,2,17,10,1,6,0,9,26,17,6,7,9,9,15,28
"19405","360810542002001",32,11,15,6,6,14,12,0,0,0,2,0,1,3,2,1,1,0,1,0,1,3,11,0,4,1,1,10,16,1,1,0,4,11,21,5,3,8,5,16,16
"19406","360810542002002",37,8,21,8,9,10,18,0,0,0,0,1,2,3,3,2,4,1,3,0,0,2,10,0,3,2,1,19,3,4,8,1,2,28,9,3,6,11,9,21,16
"19407","360810542002004",154,25,87,42,24,55,75,0,0,0,4,7,5,18,10,6,3,3,10,1,12,21,33,1,5,3,12,24,104,1,18,0,7,130,24,18,29,49,33,60,94
"19408","360810542002005",202,36,106,60,28,67,107,0,0,0,5,2,6,21,15,5,7,6,4,0,5,28,69,2,2,4,21,10,181,0,11,0,0,195,7,19,44,60,43,92,110
"19409","360810542002006",20,4,11,5,3,11,6,0,0,0,2,0,1,1,1,0,0,1,4,0,0,1,7,0,0,1,1,11,6,0,1,0,2,14,6,4,5,5,2,10,10
"19410","360810542002007",40,8,20,12,7,17,16,0,0,0,2,1,3,2,1,1,2,0,4,1,5,3,9,1,1,3,1,18,6,0,14,0,2,32,8,6,3,9,14,19,21
"19411","360810542002008",52,16,23,13,11,25,16,0,0,1,1,4,3,7,0,1,3,0,2,2,5,2,14,0,4,3,0,14,11,3,20,0,4,40,12,8,9,11,8,22,30
"19412","360810542002009",35,4,20,11,6,15,14,0,0,0,1,1,0,2,4,1,4,2,3,0,1,0,10,0,2,4,0,11,15,0,9,0,0,28,7,3,3,11,14,16,19
"19413","360810542002010",9,3,3,3,1,3,5,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,2,0,1,0,0,3,2,0,4,0,0,6,3,0,1,2,3,4,5
"19414","360810542003000",43,11,21,11,8,21,14,0,0,2,0,2,2,9,4,2,1,0,2,0,0,2,9,1,5,1,1,18,12,0,13,0,0,31,12,5,10,7,10,19,24
"19415","360810542003001",52,13,31,8,17,20,15,0,0,0,1,3,2,7,4,3,3,2,1,0,4,1,7,4,10,0,0,21,21,1,7,0,2,36,16,6,10,12,11,24,28
"19416","360810542003002",59,12,33,14,12,28,19,0,0,0,1,3,2,5,3,2,9,1,1,0,4,1,13,1,8,3,2,23,16,1,16,0,3,44,15,9,11,19,8,25,34
"19417","360810542003003",43,13,23,7,9,22,12,0,0,0,2,1,1,2,3,0,2,0,2,1,3,1,16,2,6,1,0,24,9,0,10,0,0,28,15,6,6,8,10,16,27
"19418","360810542003004",48,9,29,10,5,26,17,0,0,0,3,0,1,5,6,2,1,2,3,2,4,2,13,0,4,0,0,20,22,0,5,0,1,41,7,5,15,11,8,28,20
"19419","360810542003005",59,13,29,17,12,23,24,0,0,2,1,0,4,5,6,0,2,2,5,0,2,1,23,1,5,0,0,10,42,0,7,0,0,52,7,7,9,11,19,28,31
"19420","360810542003006",69,12,41,16,15,26,28,0,0,1,2,3,1,8,7,3,3,1,5,1,2,0,22,2,3,4,1,20,21,0,21,3,4,61,8,8,12,18,19,26,43
"19421","360810542003007",29,8,17,4,5,15,9,0,0,0,2,0,2,3,3,1,2,1,0,1,1,0,5,1,3,2,2,13,8,1,6,0,1,24,5,7,3,6,5,14,15
"19422","360810542003008",35,11,19,5,9,11,15,0,0,0,2,3,1,2,3,4,1,1,4,0,2,2,4,0,3,2,1,12,13,0,10,0,0,24,11,5,3,12,4,12,23
"19423","360810542003009",46,7,25,14,8,17,21,0,0,0,3,1,2,6,2,0,4,1,3,0,1,1,7,1,11,1,2,20,15,0,8,1,2,32,14,4,11,10,14,23,23
"19424","360810542004000",28,6,13,9,3,14,11,0,0,0,2,0,1,2,0,2,2,0,1,2,0,2,9,0,3,2,0,11,8,0,7,0,2,23,5,2,3,12,5,6,22
"19425","360810542004001",10,3,7,0,3,4,3,0,0,0,0,0,0,3,0,0,0,1,0,1,2,0,2,0,1,0,0,3,5,0,1,0,1,8,2,1,1,0,5,5,5
"19426","360810542004002",18,2,11,5,3,8,7,0,0,0,1,1,0,1,0,2,2,1,2,0,3,0,4,0,1,0,0,3,6,0,7,0,2,12,6,2,3,5,6,8,10
"19427","360810542004003",15,2,9,4,3,8,4,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,5,0,2,2,0,6,3,0,6,0,0,10,5,1,4,4,4,6,9
"19428","360810542004004",73,15,45,13,16,30,27,0,0,1,2,1,4,12,5,0,6,4,3,2,2,2,16,2,5,3,3,28,27,0,16,0,2,59,14,11,14,15,18,26,47
"19429","360810542004005",33,7,22,4,10,12,11,0,0,0,3,2,2,5,1,0,3,3,0,1,2,0,8,0,2,1,0,16,13,0,3,0,1,24,9,6,6,8,6,15,18
"19430","360810542004006",48,12,26,10,10,20,18,0,0,1,1,2,2,5,2,3,4,1,6,0,2,1,8,0,6,0,4,23,14,2,7,0,2,43,5,8,9,11,8,26,22
"19431","360810542004007",19,4,7,8,5,10,4,0,0,0,0,0,0,3,4,0,0,3,0,0,2,0,5,0,2,0,0,4,8,0,6,0,1,17,2,3,8,3,1,6,13
"19432","360810542004008",34,5,21,8,8,12,14,0,0,0,2,1,0,3,2,1,5,1,1,2,3,0,9,0,3,1,0,8,18,0,7,0,1,23,11,4,11,4,10,17,17
"19433","360810542004009",23,5,11,7,4,12,7,0,0,0,0,0,3,4,1,1,0,1,1,1,2,0,7,0,0,0,2,3,13,1,4,0,2,22,1,1,9,4,4,11,12
"19434","360810542004010",28,2,17,9,6,12,10,0,0,0,2,1,2,4,2,0,2,0,2,0,1,2,5,1,4,0,0,8,8,2,9,0,1,21,7,7,4,8,7,12,16
"19435","360810545001000",56,17,31,8,19,14,23,0,0,0,2,3,0,6,2,0,1,2,6,2,5,5,9,2,5,5,1,46,6,0,4,0,0,34,22,9,6,12,12,23,33
"19436","360810545001001",236,56,130,50,58,82,96,0,0,1,24,16,5,24,11,11,13,6,14,1,13,15,37,7,18,12,8,198,13,1,20,0,4,174,62,29,42,52,57,126,110
"19437","360810545001002",261,60,158,43,62,104,95,0,0,0,20,18,14,38,13,11,8,10,11,5,19,15,36,4,17,12,10,202,41,3,12,1,2,81,180,54,54,49,44,140,121
"19438","360810545002000",74,17,42,15,13,34,27,0,0,1,6,6,2,7,2,1,2,3,2,3,8,7,9,3,7,2,3,51,7,2,4,7,3,40,34,11,7,15,24,37,37
"19439","360810545002001",93,22,53,18,22,31,40,0,0,1,4,1,3,13,4,5,4,2,2,2,6,9,18,1,6,5,7,78,13,0,2,0,0,46,47,11,13,20,27,44,49
"19440","360810545002002",108,19,65,24,27,45,36,0,0,2,5,7,6,8,4,0,5,5,8,1,7,8,20,2,11,8,1,71,5,3,28,0,1,60,48,17,25,18,29,57,51
"19441","360810545002003",95,34,48,13,19,53,23,0,0,0,4,4,1,9,4,2,3,5,5,1,4,14,15,3,16,2,3,70,11,2,10,0,2,52,43,11,13,16,21,49,46
"19442","360810545003000",116,38,60,18,26,52,38,0,0,1,6,5,6,17,5,2,2,5,10,1,2,12,23,2,7,4,6,87,9,2,14,0,4,65,51,8,17,23,30,55,61
"19443","360810545003001",145,42,77,26,37,52,56,0,0,0,6,5,6,10,6,5,11,7,7,2,11,9,21,3,20,10,6,103,11,1,28,0,2,76,69,19,19,37,28,79,66
"19444","360810545003002",86,24,47,15,24,29,33,0,0,0,4,2,4,10,7,4,5,2,3,2,6,7,14,0,8,2,6,52,10,0,21,0,3,40,46,11,15,17,19,44,42
"19445","360810547001000",112,29,66,17,24,43,45,0,0,0,10,3,9,9,4,3,16,2,13,1,5,4,18,2,7,5,1,91,10,0,10,0,1,81,31,6,22,28,27,61,51
"19446","360810547001001",186,54,97,35,41,66,79,0,0,1,17,14,8,25,6,7,3,7,9,2,19,15,26,3,9,9,6,170,3,1,12,0,0,149,37,18,24,37,53,110,76
"19447","360810547001002",85,20,54,11,14,42,29,0,0,0,5,7,3,9,2,8,4,1,7,2,3,4,10,2,10,4,4,59,4,0,19,0,3,48,37,13,20,15,17,46,39
"19448","360810547001003",164,28,113,23,44,63,57,0,0,0,11,7,4,15,11,3,9,1,8,0,15,9,34,8,18,9,2,122,35,0,4,0,3,85,79,30,29,34,43,78,86
"19449","360810547001004",185,43,115,27,43,84,58,0,0,4,13,11,10,22,9,5,13,2,10,3,17,15,27,7,10,6,1,165,7,1,6,0,6,48,137,38,36,36,32,92,93
"19450","360810547002000",178,51,99,28,46,76,56,0,0,1,8,8,5,23,7,5,10,9,8,0,12,11,26,9,18,10,8,134,25,1,16,0,2,88,90,25,28,35,39,92,86
"19451","360810547002001",224,67,122,35,55,89,80,0,0,1,6,15,12,16,9,9,6,7,19,4,11,18,34,4,29,13,11,110,17,4,83,2,8,151,73,28,33,36,60,118,106
"19452","360810547002002",152,35,88,29,30,61,61,0,0,0,9,7,7,18,4,2,8,7,6,1,8,13,22,3,12,14,11,103,17,3,24,2,3,78,74,18,25,35,39,78,74
"19453","360810547003000",150,44,84,22,45,59,46,0,0,2,9,10,6,18,4,2,6,5,5,3,6,12,25,3,16,11,7,108,10,8,20,0,4,58,92,22,23,34,27,81,69
"19454","360810547003001",142,37,84,21,38,61,43,0,0,0,4,5,1,19,9,5,4,2,10,2,6,13,26,3,27,4,2,93,17,3,24,0,5,66,76,30,25,16,34,75,67
"19455","360810547003002",145,32,85,28,32,66,47,0,0,1,13,6,12,10,5,4,9,3,10,1,8,12,23,5,14,4,5,109,10,0,26,0,0,94,51,20,30,31,32,66,79
"19456","360810548001000",69,18,31,20,17,25,27,0,0,0,1,4,6,8,5,1,5,2,4,0,2,5,16,0,8,2,0,20,22,6,20,0,1,52,17,8,7,13,23,34,35
"19457","360810548001001",149,26,77,46,19,44,86,0,0,0,2,4,3,15,11,5,8,3,13,2,7,18,32,4,8,6,8,38,8,0,102,1,0,142,7,5,19,33,66,76,73
"19458","360810548001002",278,49,151,78,48,87,143,0,0,3,10,11,9,31,18,7,7,4,14,3,12,33,65,6,16,6,23,96,157,2,16,0,7,209,69,33,62,66,68,124,154
"19459","360810548001003",45,18,16,11,10,16,19,0,0,0,1,1,2,6,1,0,3,1,4,0,6,2,13,0,1,2,2,13,14,1,15,0,2,38,7,3,8,8,8,22,23
"19460","360810548001004",85,22,43,20,23,31,31,0,0,0,2,3,6,10,8,1,4,0,3,0,6,5,23,0,6,8,0,36,19,1,26,0,3,69,16,9,18,13,23,44,41
"19461","360810548001005",33,8,18,7,8,12,13,0,0,1,1,1,4,6,1,0,1,1,1,1,3,0,8,1,2,1,0,9,7,1,13,0,3,26,7,5,6,7,7,20,13
"19462","360810548001006",32,9,16,7,6,16,10,0,0,0,0,0,0,2,3,1,4,0,4,0,1,3,11,0,2,1,0,10,11,1,9,0,1,30,2,3,4,6,10,10,22
"19463","360810548002000",93,28,47,18,24,34,35,0,0,2,6,1,2,5,2,3,5,2,7,0,10,4,29,0,8,7,0,37,18,3,34,0,1,67,26,13,14,16,22,40,53
"19464","360810548002001",95,16,55,24,21,29,45,0,0,1,6,3,5,3,7,3,5,0,6,0,5,6,29,0,7,8,1,25,24,5,35,4,2,81,14,8,16,19,36,39,56
"19465","360810548002002",104,28,57,19,32,39,33,0,0,0,5,3,5,12,7,6,4,2,7,0,12,3,17,0,12,7,2,36,23,4,36,0,5,75,29,22,14,17,23,50,54
"19466","360810548002003",58,11,34,13,15,21,22,0,0,0,5,1,4,5,2,2,0,0,4,0,3,1,18,0,7,6,0,23,12,1,21,0,1,50,8,3,15,13,16,24,34
"19467","360810549001000",128,25,73,30,31,47,50,0,0,0,6,2,9,10,11,5,4,4,8,2,9,11,14,8,12,6,7,105,18,0,4,0,1,74,54,22,20,31,30,64,64
"19468","360810549001001",119,29,69,21,29,54,36,0,0,0,9,6,5,11,7,10,3,2,6,4,7,5,14,2,17,8,3,98,13,0,7,0,1,89,30,23,24,20,23,66,53
"19469","360810549001002",265,66,146,53,58,90,117,2,0,3,16,13,13,28,20,8,16,7,17,4,12,12,36,5,29,15,9,230,13,4,16,0,2,210,55,22,44,61,72,135,130
"19470","360810549002000",150,40,89,21,46,59,45,0,0,0,5,7,5,31,7,3,7,8,5,2,3,14,29,4,9,5,6,116,22,3,9,0,0,46,104,30,17,27,36,74,76
"19471","360810549002001",241,51,148,42,44,98,99,0,0,3,18,11,6,32,7,6,6,7,15,0,20,11,49,6,19,21,4,204,23,1,11,0,2,63,178,52,51,42,45,121,120
"19472","360810549002002",129,35,74,20,25,52,52,0,0,1,11,4,2,11,10,5,5,5,12,2,10,4,21,1,17,3,5,95,7,0,15,0,12,76,53,11,21,36,26,57,72
"19473","360810549003000",125,33,74,18,31,51,43,0,0,0,3,6,6,18,8,2,6,1,14,1,13,8,14,4,12,5,4,91,21,1,7,0,5,50,75,22,19,31,20,72,53
"19474","360810549003001",185,50,99,36,45,73,67,0,0,0,11,12,15,22,9,6,6,7,9,2,17,12,26,6,13,6,6,107,20,3,46,1,8,96,89,26,31,28,50,88,97
"19475","360810549003002",224,53,133,38,52,102,70,0,0,0,11,6,6,28,17,4,5,6,18,3,12,15,41,1,26,16,9,153,24,3,42,0,2,123,101,37,42,36,56,102,122
"19476","360810549004000",126,30,68,28,38,52,36,0,0,0,9,3,11,15,3,4,8,1,10,2,16,11,12,4,9,6,2,81,16,1,27,0,1,82,44,18,21,22,35,65,61
"19477","360810549004001",19,6,13,0,2,10,7,0,0,0,1,1,1,5,3,0,1,1,0,0,0,3,1,0,0,1,1,17,0,1,1,0,0,5,14,5,2,2,4,12,7
"19478","360810549004003",101,26,57,18,22,36,43,0,0,1,4,3,8,11,1,6,6,6,7,1,11,3,15,3,6,3,6,80,13,1,7,0,0,63,38,11,17,19,28,55,46
"19479","360810549004004",170,45,95,30,48,69,53,0,0,1,5,6,15,15,6,5,13,5,7,2,16,10,25,4,22,7,6,104,27,0,38,0,1,124,46,16,23,39,47,90,80
"19480","360810551001000",81,18,44,19,18,24,39,0,0,0,3,3,6,12,3,5,3,7,3,1,6,4,12,1,5,5,2,71,2,2,4,1,1,63,18,5,11,20,27,41,40
"19481","360810551001001",102,18,62,22,24,42,36,0,0,0,4,4,3,19,3,3,5,6,6,2,3,3,21,6,6,4,4,75,3,0,21,0,3,71,31,18,17,20,29,53,49
"19482","360810551001002",77,12,45,20,19,34,24,0,0,0,3,5,3,11,4,4,3,5,5,2,6,2,11,0,4,6,3,60,9,0,7,0,1,43,34,14,19,13,19,41,36
"19483","360810551001003",15,4,8,3,4,5,6,0,0,0,1,0,0,4,0,1,0,1,0,1,1,1,2,0,2,1,0,11,4,0,0,0,0,10,5,2,3,2,4,7,8
"19484","360810551001004",4,0,3,1,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,3,1,0,1,2,1,1,3
"19485","360810551002000",351,78,198,75,92,100,159,1,0,1,24,17,21,45,16,8,20,10,16,5,13,26,65,7,28,15,13,253,53,6,34,0,5,289,62,38,55,89,91,176,175
"19486","360810551002001",309,74,178,57,86,108,115,0,0,1,21,9,16,42,12,7,14,7,13,3,19,21,55,10,33,15,11,212,22,1,62,2,10,153,156,46,49,70,70,168,141
"19487","360810551002002",13,3,8,2,3,3,7,0,0,0,0,0,0,1,0,0,1,0,2,0,1,2,4,0,0,2,0,11,0,0,1,0,1,8,5,2,1,2,5,3,10
